Year,Quarter,Month number,Region,Offence category,Offence type,Alcohol involvement,DV involvement,Total_population,Aboriginal,Non-Aboriginal,Male,Female,Pop_age_0,Pop_age_10,Pop_age_15,Pop_age_20,Pop_age_25,Pop_age_30,Pop_age_35,Pop_age_40,Pop_age_45,Pop_age_5,Pop_age_50,Pop_age_55,Pop_age_60,Pop_age_65,Pop_age_70,Pop_age_75,Pop_age_80,Pop_age_85plus,Cask Wine PAC,Bottled Wine PAC,Fortified Wine PAC,Cider PAC,Standard Spirits PAC,Mixed Spirits PAC,Full-Strength Beer PAC,Mid-Strength Beer PAC,Low-Strength Beer PAC,Total PAC,Number of offences,Alcohol_offences,DV_offences
2024,1,2,East Arnhem,02 Assault,021 Serious Assault,1,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,3,3,3
2024,1,2,East Arnhem,02 Assault,023 Common Assault,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,02 Assault,023 Common Assault,0,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,3,0,3
2024,1,2,East Arnhem,02 Assault,023 Common Assault,1,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,1,0
2024,1,2,East Arnhem,02 Assault,023 Common Assault,1,1,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,1,1
2024,1,2,East Arnhem,03 Sexual offences,031 Sexual assault of an adult,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,2,0,0
2024,1,2,East Arnhem,03 Sexual offences,032 Sexual assault of a child,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,04 Harm or endanger persons,"041, 042, 043 Human trafficking, abduction, deprivation of liberty",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,1,0,0
2024,1,2,East Arnhem,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,2,0,0
2024,1,2,East Arnhem,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,23,0,0
2024,1,2,East Arnhem,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,22,0,0
2024,1,2,East Arnhem,07 Theft,07* Other theft,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,12,0,0
2024,1,2,East Arnhem,07 Theft,071 Motor vehicle theft and related offences,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,3,0,0
2024,1,2,East Arnhem,11 Property damage offences,11 Property damage offences,0,0,15176,10563,4613,7640,7536,1113,1268,1377,1309,1287,1448,1423,1154,943,1234,803,700,532,312,154,77,29,13,14.0,1007.0,29.0,238.0,2153.0,1434.0,3463.0,1586.0,56.0,9980.0,24,0,0
2024,1,2,Greater Darwin,02 Assault,021 Serious Assault,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,54,0,0
2024,1,2,Greater Darwin,02 Assault,021 Serious Assault,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,59,0,59
2024,1,2,Greater Darwin,02 Assault,021 Serious Assault,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,38,38,0
2024,1,2,Greater Darwin,02 Assault,021 Serious Assault,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,58,58,58
2024,1,2,Greater Darwin,02 Assault,022 Assault of a prescribed officer,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,4,0,0
2024,1,2,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,6,6,0
2024,1,2,Greater Darwin,02 Assault,022 Assault of a prescribed officer,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,2,2,2
2024,1,2,Greater Darwin,02 Assault,023 Common Assault,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,55,0,0
2024,1,2,Greater Darwin,02 Assault,023 Common Assault,0,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,5,0,5
2024,1,2,Greater Darwin,02 Assault,023 Common Assault,1,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,10,10,0
2024,1,2,Greater Darwin,02 Assault,023 Common Assault,1,1,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,11,11,11
2024,1,2,Greater Darwin,03 Sexual offences,031 Sexual assault of an adult,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,12,0,0
2024,1,2,Greater Darwin,03 Sexual offences,032 Sexual assault of a child,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,5,0,0
2024,1,2,Greater Darwin,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,4,0,0
2024,1,2,Greater Darwin,03 Sexual offences,"035, 039 Other sexual offences",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,2,0,0
2024,1,2,Greater Darwin,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,32,0,0
2024,1,2,Greater Darwin,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,5,0,0
2024,1,2,Greater Darwin,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,23,0,0
2024,1,2,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,33,0,0
2024,1,2,Greater Darwin,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,87,0,0
2024,1,2,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,45,0,0
2024,1,2,Greater Darwin,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,9,0,0
2024,1,2,Greater Darwin,07 Theft,07* Other theft,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,465,0,0
2024,1,2,Greater Darwin,07 Theft,071 Motor vehicle theft and related offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,31,0,0
2024,1,2,Greater Darwin,11 Property damage offences,11 Property damage offences,0,0,155832,20336,135496,81073,74759,10096,9831,8315,10454,14285,15440,13585,11784,9891,10248,9553,8431,7368,5895,4712,3199,1662,1083,5961.0,44222.0,633.0,6928.0,54917.0,26966.0,71388.0,45569.0,1941.0,258525.0,271,0,0
2024,1,2,Top End,02 Assault,021 Serious Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,19,0,0
2024,1,2,Top End,02 Assault,021 Serious Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,43,0,43
2024,1,2,Top End,02 Assault,021 Serious Assault,1,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,3,3,0
2024,1,2,Top End,02 Assault,021 Serious Assault,1,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,11,11,11
2024,1,2,Top End,02 Assault,023 Common Assault,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,1,0,0
2024,1,2,Top End,02 Assault,023 Common Assault,0,1,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,3,0,3
2024,1,2,Top End,02 Assault,023 Common Assault,1,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,1,1,0
2024,1,2,Top End,03 Sexual offences,031 Sexual assault of an adult,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,2,0,0
2024,1,2,Top End,03 Sexual offences,032 Sexual assault of a child,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,2,0,0
2024,1,2,Top End,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,2,0,0
2024,1,2,Top End,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,5,0,0
2024,1,2,Top End,04 Harm or endanger persons,049 Other acts that harm or endanger persons,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,4,0,0
2024,1,2,Top End,"05 Robbery, blackmail, and extortion",051 Robbery,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,1,0,0
2024,1,2,Top End,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,4,0,0
2024,1,2,Top End,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,13,0,0
2024,1,2,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,23,0,0
2024,1,2,Top End,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,2,0,0
2024,1,2,Top End,07 Theft,07* Other theft,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,28,0,0
2024,1,2,Top End,07 Theft,071 Motor vehicle theft and related offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,4,0,0
2024,1,2,Top End,11 Property damage offences,11 Property damage offences,0,0,18248,13424,4824,9335,8913,1111,1489,1526,1443,1657,1511,1387,1205,1071,1450,1166,949,841,678,420,229,95,20,1120.0,8556.0,210.0,3061.0,16346.0,12281.0,27191.0,31586.0,1092.0,101443.0,46,0,0
2024,1,3,Barkly,02 Assault,021 Serious Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,9,0,0
2024,1,3,Barkly,02 Assault,021 Serious Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,18,0,18
2024,1,3,Barkly,02 Assault,021 Serious Assault,1,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,1,0
2024,1,3,Barkly,02 Assault,021 Serious Assault,1,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,32,32,32
2024,1,3,Barkly,02 Assault,022 Assault of a prescribed officer,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,02 Assault,023 Common Assault,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,2,0,0
2024,1,3,Barkly,02 Assault,023 Common Assault,0,1,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,2,0,2
2024,1,3,Barkly,03 Sexual offences,031 Sexual assault of an adult,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,03 Sexual offences,032 Sexual assault of a child,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,2,0,0
2024,1,3,Barkly,03 Sexual offences,"033, 034 Other child-related sexual offences",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,03 Sexual offences,"035, 039 Other sexual offences",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,04 Harm or endanger persons,"044 Acts that threaten, harass or control",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,04 Harm or endanger persons,045 Driving causing serious injury,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,061 Burglary - dwelling,"061 Burglary - dweling (house break-ins), attempted",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,061 Burglary - dwelling,"061 Burglary - dwelling (house break-ins), actual",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,11,0,0
2024,1,3,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), actual",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,10,0,0
2024,1,3,Barkly,062 Burglary - non-residential,"062 Burglary - non-residential (commercial break-ins), attempted",0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,07 Theft,07* Other theft,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,22,0,0
2024,1,3,Barkly,07 Theft,071 Motor vehicle theft and related offences,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,1,0,0
2024,1,3,Barkly,11 Property damage offences,11 Property damage offences,0,0,7471,5344,2127,3779,3692,628,541,568,587,731,691,562,431,404,627,425,384,353,259,131,91,45,13,744.0,334.0,3.0,402.0,3167.0,892.0,4026.0,2347.0,9.0,11925.0,29,0,0
2024,1,3,Big Rivers,01 Homicide,0132 Driving causing death,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63.0,2027.0,20.0,858.0,7822.0,3713.0,9911.0,6867.0,288.0,31569.0,1,0,0
2024,1,3,Big Rivers,02 Assault,021 Serious Assault,0,0,22753,13068,9685,11648,11105,1626,1766,1641,2046,2117,2194,1800,1399,1201,1721,1356,1112,963,716,511,313,173,98,63.0,2027.0,20.0,858.0,7822.0,3713.0,9911.0,6867.0,288.0,31569.0,12,0,0
